source_id	target_id
51579	28249
51579	308609
51579	378684
51579	74634
51579	432487
51579	355933
51579	295082
51579	207701
51579	111986
51579	227496
51579	204517
51579	90665
62560	387901
62560	273193
62560	86209
62560	472996
62560	65022
62560	194638
62560	208200
62560	391593
62560	5180
62560	191526
62560	49579
62560	114390
62560	419575
62560	189609
62560	35676
62560	93177
62560	349594
62560	111696
62560	379049
62560	303545
96556	471599
96556	153526
96556	367077
96556	372153
96556	137784
96556	304436
96556	468357
96556	353105
96556	351091
96556	17059
96556	135478
96556	140384
96556	293936
96556	139533
96556	106143
96556	437980
96556	417743
96556	179163
96556	58079
96556	342048
97000	81546
97000	15733
97000	369880
97000	231444
97000	45097
97000	158882
97000	465453
97000	301108
97000	87354
97000	27850
97000	67041
97000	70162
97000	236153
97000	381120
97000	163389
97000	235778
97000	243582
97000	479730
97000	480986
97000	264230
105587	288283
105587	441265
105587	35379
105587	444544
105587	355067
105587	23922
105587	55867
105587	195830
105587	326795
105587	104586
105587	189045
105587	451743
105587	148851
105587	369765
105587	318297
105587	106766
105587	318912
105587	389971
105587	91355
105587	44695
109969	219563
109969	72964
109969	403005
109969	80449
109969	420960
109969	232437
109969	111482
109969	448070
109969	274498
109969	126095
109969	213684
109969	264466
109969	360187
109969	39877
109969	33115
109969	362327
109969	460288
109969	374290
109969	186082
109969	155977
130887	368611
130887	371383
130887	211238
130887	307277
130887	233018
130887	240062
130887	283813
130887	130009
130887	439954
130887	10477
130887	128065
130887	126432
130887	317184
130887	35743
130887	141143
130887	208119
130887	359584
130887	253233
130887	106332
130887	343585
147430	356533
147430	68514
147430	229571
147430	191405
147430	166006
147430	454280
147430	184962
147430	254329
147430	398786
147430	325244
147430	31009
147430	438616
147430	175937
147430	254683
147430	241412
147430	338565
147430	157649
147430	396334
147430	253075
147430	149482
157489	287414
157489	422806
157489	306819
157489	338972
157489	18476
157489	465032
157489	483051
157489	281279
157489	166521
157489	163047
157489	35434
157489	298584
157489	341111
157489	241112
157489	107428
157489	81741
157489	20329
157489	310101
157489	218656
157489	351940
170901	279499
170901	198148
170901	44900
170901	75978
170901	21998
170901	408214
170901	365398
170901	472510
170901	218235
170901	66211
170901	329033
170901	110149
170901	293784
170901	474182
170901	282797
170901	366758
170901	244408
170901	31772
170901	109904
170901	129656
178244	124686
178244	129658
178244	146211
178244	245989
178244	158018
178244	10104
178244	64343
178244	339813
178244	485630
178244	484366
178244	340511
178244	428793
178244	318905
178244	172245
178244	430342
178244	455795
178244	50809
178244	383330
178244	244549
178244	36751
180411	233586
180411	460994
180411	103444
180411	331172
180411	34521
180411	230077
180411	51184
180411	395782
180411	369046
180411	30200
180411	435691
180411	318033
180411	112173
180411	256089
180411	92553
180411	292683
180411	479769
180411	389630
180411	397151
180411	84490
188481	161885
188481	355056
188481	327662
188481	314853
188481	439417
188481	354457
188481	65276
188481	443140
188481	114875
188481	286235
188481	310124
188481	455594
188481	229638
188481	25399
188481	80794
188481	178033
188481	192963
188481	301741
188481	386129
188481	470615
194912	241379
194912	165733
194912	404648
194912	33573
194912	444873
194912	12995
194912	125070
194912	66916
194912	317622
194912	232526
194912	19045
194912	340490
194912	348162
194912	380223
194912	312825
194912	214051
194912	203923
194912	186413
194912	232374
194912	349897
198100	129848
198100	149154
198100	158627
198100	34574
198100	73433
198100	60655
198100	53153
198100	307340
198100	464978
198100	473253
198100	259817
198100	318752
198100	333476
198100	3380
198100	371012
198100	391453
198100	40493
198100	175904
198100	163267
198100	155542
209500	215415
209500	435390
209500	476102
209500	311724
209500	145593
209500	456167
209500	336303
209500	234158
209500	323815
209500	472097
209500	142907
209500	167398
209500	67709
209500	410923
209500	129489
209500	445687
209500	250072
209500	458223
209500	274663
209500	409410
215415	458223
215415	209500
215415	336303
215415	476102
215415	167398
215415	311724
215415	459456
215415	173063
215415	463321
215415	281431
215415	25241
215415	165494
215415	4474
215415	415272
215415	88531
215415	174821
215415	250074
215415	444654
215415	114188
215415	169386
238209	52587
238209	384169
238209	353553
238209	67802
238209	195258
238209	224417
238209	253431
238209	40115
238209	417350
238209	430400
238209	465635
238209	319041
238209	229600
238209	239218
238209	472034
238209	392382
238209	97593
238209	375490
238209	200001
238209	13805
246035	281855
246035	421575
246035	160006
246035	23505
246035	63038
246035	447305
246035	374219
246035	220030
246035	394726
246035	395252
246035	272898
246035	457255
246035	130859
246035	115465
246035	436834
246035	183806
246035	3344
246035	324307
246035	125240
246035	197901
247997	263285
247997	109267
247997	200145
247997	6062
247997	168331
247997	39472
247997	145261
247997	429934
247997	166079
247997	131577
247997	446289
247997	381868
247997	165094
247997	243582
247997	264230
247997	163389
247997	435675
247997	81546
247997	187686
247997	212834
261419	56981
261419	172504
261419	438558
261419	344181
261419	45544
261419	212852
261419	243343
261419	439279
261419	336853
261419	168386
261419	95031
261419	217833
261419	47911
261419	48100
261419	237622
261419	341252
261419	289201
261419	163089
261419	252208
261419	82530
276555	192800
276555	297104
276555	182501
276555	26304
276555	15026
276555	449895
276555	384636
276555	351339
276555	69695
276555	26255
276555	9165
276555	303614
276555	172401
276555	482169
276555	76595
276555	247681
276555	180065
276555	414397
276555	34162
276555	106358
279555	89426
279555	159771
279555	260418
279555	345986
279555	204449
279555	90387
279555	438299
279555	310811
279555	423534
279555	172085
279555	181040
279555	18268
279555	161198
279555	82662
279555	235959
279555	419404
279555	467771
279555	5135
279555	275860
279555	31933
281603	240729
281603	172606
281603	29266
281603	384548
281603	476240
281603	79912
281603	309339
281603	258283
281603	396493
281603	376241
281603	480200
281603	247888
281603	409479
281603	47762
281603	256596
281603	248965
281603	214781
281603	248711
281603	253978
281603	77595
286775	55675
286775	474217
286775	37953
286775	118348
286775	360360
286775	412702
286775	236506
286775	8633
286775	245007
286775	91131
286775	163083
286775	277287
286775	335021
286775	443084
286775	477836
286775	476232
286775	479931
286775	481702
286775	1237
286775	284732
299355	275180
299355	10176
299355	406689
299355	262238
299355	207887
299355	302151
299355	278149
299355	306683
299355	266239
299355	353498
299355	230058
299355	417149
299355	201034
299355	219371
299355	171904
299355	379266
299355	425305
299355	420509
299355	89018
299355	100964
303297	185237
303297	157032
303297	29475
303297	347593
303297	485652
303297	55695
303297	451895
303297	35824
303297	254802
303297	356091
303297	184860
303297	461605
303297	16418
303297	301608
303297	469031
303297	260980
303297	1763
303297	278982
303297	68426
303297	7059
309796	241040
309796	174799
309796	273007
309796	289407
309796	192985
309796	152069
309796	263623
309796	37994
309796	365019
309796	253280
309796	430512
309796	80570
309796	117006
309796	46091
309796	293140
309796	481244
309796	178032
309796	105768
309796	342610
309796	168760
322697	219824
322697	5643
322697	207034
322697	349500
322697	402447
322697	28343
322697	461012
322697	216096
322697	169683
322697	56531
322697	201333
322697	265220
322697	291320
322697	190312
322697	455990
322697	418016
322697	47931
322697	29604
322697	42151
322697	353977
358093	322932
358093	296304
358093	247957
358093	308626
358093	185688
358093	146079
358093	342125
358093	355687
358093	434211
358093	373596
358093	394900
358093	5202
358093	154521
358093	81846
358093	446573
358093	272593
358093	336371
358093	68560
358093	102591
358093	415605
367410	748
367410	196349
367410	359702
367410	113696
367410	39823
367410	422574
367410	456854
367410	231150
367410	313056
367410	232932
367410	272325
367410	187969
367410	444077
367410	45663
367410	410887
367410	43241
367410	15360
367410	45715
367410	63767
367410	364620
373991	61093
373991	297029
373991	257663
373991	53235
373991	289107
373991	394407
373991	151193
373991	81980
373991	140074
373991	21140
373991	396102
373991	442855
373991	50655
373991	295094
373991	267511
373991	291048
373991	325334
373991	172922
373991	417713
373991	252319
378273	108201
378273	64731
378273	103718
378273	29772
378273	128018
378273	102104
378273	167234
378273	448024
378273	84841
378273	420164
378273	81255
378273	199186
378273	316447
378273	132906
378273	43701
378273	281957
378273	398226
378273	342340
378273	232216
378273	40152
397450	362526
397450	316932
397450	8994
397450	27061
397450	136483
397450	118135
397450	437756
397450	187514
397450	284852
397450	93547
397450	318288
397450	368368
397450	43432
397450	452486
397450	53781
397450	158964
397450	480764
397450	212039
397450	55421
397450	394922
400484	266283
400484	271843
400484	368810
400484	147190
400484	335452
400484	375225
400484	227878
400484	399944
400484	8749
400484	36322
400484	51036
400484	244384
400484	126152
400484	213276
400484	412774
400484	113230
400484	188281
400484	57359
400484	365871
400484	366479
402272	158139
402272	6320
402272	180230
402272	251140
402272	440358
402272	347463
402272	29052
402272	117229
402272	214271
402272	363694
402272	162946
402272	429823
402272	468089
402272	384084
402272	175509
402272	55787
402272	398720
402272	154399
402272	338188
402272	72107
408519	163456
408519	29992
408519	88774
408519	47040
408519	246429
408519	100498
408519	96714
408519	327016
408519	459156
408519	15309
408519	232169
408519	427283
408519	156614
408519	414421
408519	250032
408519	463796
408519	351547
408519	437380
408519	284633
408519	29255
430604	110308
430604	459966
430604	294018
430604	473471
430604	407283
430604	384235
430604	445116
430604	369713
430604	415329
430604	461429
430604	7474
430604	89273
430604	119502
430604	209082
430604	336688
430604	385164
430604	242388
430604	292587
430604	206609
430604	9123
453004	149477
453004	117441
453004	16197
453004	440777
453004	484367
453004	209424
453004	297854
453004	411206
453004	303695
453004	429526
453004	312416
453004	170831
453004	6659
453004	348459
453004	103827
453004	89936
453004	33376
453004	478204
453004	377316
453004	216329
454748	484492
454748	196633
454748	300620
454748	190538
454748	77306
454748	363383
454748	260211
454748	340552
454748	129561
454748	118285
454748	209700
454748	27863
454748	175828
454748	429047
454748	253382
454748	169796
454748	25046
454748	295149
454748	159698
454748	287461
462743	382288
462743	477139
462743	167968
462743	104668
462743	133582
462743	351788
462743	287587
462743	275047
462743	386728
462743	278339
462743	64242
462743	325287
462743	392307
462743	352902
462743	15221
462743	3793
462743	132926
462743	42904
462743	298438
462743	455777
464543	157710
464543	273971
464543	117914
464543	122106
464543	220410
464543	128652
464543	428892
464543	427491
464543	58357
464543	177545
464543	38337
464543	351711
464543	263657
464543	289586
464543	373109
464543	189366
464543	79793
464543	84754
464543	41964
464543	124564
