source_id	target_id
62560	116816
62560	155140
62560	425452
62560	467116
62560	321093
62560	256247
62560	71274
62560	149551
62560	435437
62560	193572
62560	320108
62560	403617
62560	418099
62560	457328
62560	338613
62560	313451
62560	425003
62560	386023
62560	210914
96556	374376
96556	298939
96556	357008
96556	209156
96556	212171
96556	320626
96556	279543
96556	449901
96556	423274
96556	182501
96556	127624
96556	289911
96556	127595
96556	166198
96556	314807
96556	329215
96556	363297
96556	75754
96556	412804
96556	481723
97000	236153
97000	2004
97000	165094
97000	381868
97000	454382
97000	435675
97000	429934
97000	343658
97000	81546
97000	187686
97000	212834
97000	264230
97000	145261
97000	341809
97000	109267
97000	74542
97000	235778
97000	200145
97000	87354
97000	39472
105587	267533
105587	194943
105587	89461
105587	292276
105587	242469
105587	273371
105587	286259
105587	405172
105587	34804
105587	419744
105587	279754
105587	339382
105587	183761
105587	360181
105587	412529
105587	168670
105587	420799
105587	247532
105587	454179
105587	145318
109969	138732
109969	224648
109969	449230
109969	238853
109969	360187
109969	165339
109969	443747
109969	167326
109969	271573
109969	363493
109969	292472
109969	421094
109969	236355
109969	295525
109969	473244
109969	343832
109969	310990
109969	210697
109969	474080
109969	440598
130887	284852
130887	190178
130887	283813
130887	471588
130887	368611
130887	371383
130887	211238
130887	307277
130887	311263
130887	208119
130887	359584
130887	126432
130887	317184
130887	195092
130887	167421
130887	324629
130887	400460
130887	222271
130887	110072
130887	338963
147430	360923
147430	339819
147430	346032
147430	338565
147430	103867
147430	364151
147430	475862
147430	388947
147430	356533
147430	290161
147430	308819
147430	29572
147430	123342
147430	60441
147430	81277
147430	466071
147430	322246
147430	170928
147430	93692
147430	425063
157489	306819
157489	338972
157489	422806
157489	341111
157489	327373
157489	339860
157489	213638
157489	471533
157489	287414
157489	184014
157489	266592
157489	246203
157489	412421
157489	434318
157489	147283
157489	193249
157489	293260
157489	414249
157489	229062
157489	116422
170901	361376
170901	198148
170901	279499
170901	365398
170901	35034
170901	421544
170901	252784
170901	63528
170901	239811
170901	209827
170901	479452
170901	294191
170901	414726
170901	46228
170901	31772
170901	218235
170901	98393
170901	44900
170901	259410
170901	403631
178244	50809
178244	383330
178244	100035
178244	158018
178244	399651
178244	392257
178244	146211
178244	245989
178244	342650
178244	200293
178244	269599
178244	150176
178244	225840
178244	331574
178244	119995
178244	74542
178244	442263
178244	237810
178244	13245
178244	116415
180411	460994
180411	362526
180411	473158
180411	233586
180411	103444
180411	157597
180411	62436
180411	394922
180411	55421
180411	318033
180411	287174
180411	17595
180411	99424
180411	358732
180411	284852
180411	190178
180411	238592
180411	421963
180411	389630
180411	397151
188481	161885
188481	261614
188481	72139
188481	192963
188481	154069
188481	252891
188481	375157
188481	423786
188481	468301
188481	63584
188481	175449
188481	123735
188481	45298
188481	297261
188481	378380
188481	168858
188481	179429
188481	454464
188481	170977
188481	203729
194912	33573
194912	444873
194912	260556
194912	425562
194912	125070
194912	249581
194912	357675
194912	165733
194912	69492
194912	277597
194912	409910
194912	12995
194912	485335
194912	328761
194912	283031
194912	477582
194912	359883
194912	232374
194912	162901
194912	433551
198100	170611
198100	301539
198100	163267
198100	209828
198100	259817
198100	333476
198100	155542
198100	419503
198100	310962
198100	423848
198100	148412
198100	307340
198100	391453
198100	129848
198100	149154
198100	40493
198100	175904
198100	60655
198100	253563
198100	73433
209500	215415
209500	209859
209500	413605
209500	435390
209500	305899
209500	282416
209500	476102
209500	111269
209500	332248
209500	394404
209500	76574
209500	301333
209500	444400
209500	289538
209500	46672
209500	253424
209500	433012
209500	314991
209500	100528
209500	243122
215415	209500
215415	209859
215415	435390
215415	413605
215415	282416
215415	305899
215415	476102
215415	286981
215415	301333
215415	444400
215415	46672
215415	253424
215415	433012
215415	111269
215415	78909
215415	182126
215415	394404
215415	289538
215415	137926
215415	326434
238209	97593
238209	456094
238209	396405
238209	270700
238209	272696
238209	472034
238209	451827
238209	253431
238209	392382
238209	52587
238209	384169
238209	234661
238209	281954
238209	443439
238209	90955
238209	295109
238209	13805
238209	239218
238209	216874
238209	450982
246035	281855
246035	421575
246035	155075
246035	213518
246035	325467
246035	220030
246035	394726
246035	378129
246035	176069
246035	259893
246035	5010
246035	232509
246035	326819
246035	66451
246035	212796
246035	371763
246035	199518
246035	45664
246035	371463
246035	434667
247997	263285
247997	343658
247997	109267
247997	381868
247997	200145
247997	429934
247997	145261
247997	341809
247997	235778
247997	435675
247997	264230
247997	6062
247997	87354
247997	301108
247997	465453
247997	187686
247997	212834
247997	369880
247997	45097
247997	158882
261419	109561
261419	56981
261419	77448
261419	438558
261419	84254
261419	193163
261419	172504
261419	440145
261419	288910
261419	311689
261419	192775
261419	102835
261419	432677
261419	351003
261419	250903
261419	443969
261419	79757
261419	206919
261419	472401
261419	23544
276555	401792
276555	413734
276555	294684
276555	459161
276555	209424
276555	413312
276555	142543
276555	166999
276555	360167
276555	478603
276555	105418
276555	211091
276555	211463
276555	158130
276555	238502
276555	33819
276555	389532
276555	437789
276555	258894
276555	210390
279555	438299
279555	392382
279555	232545
279555	316603
279555	260418
279555	331722
279555	433868
279555	90523
279555	400628
279555	467731
279555	319041
279555	239218
279555	62717
279555	414727
279555	90387
279555	204449
279555	445678
279555	173390
279555	480969
279555	417350
281603	449275
281603	467787
281603	127478
281603	229223
281603	115091
281603	211944
281603	472094
281603	212802
281603	420931
281603	310203
281603	357743
281603	347248
281603	351632
281603	473005
281603	94887
281603	389254
281603	388437
281603	194257
281603	148472
281603	469628
286775	55675
286775	245007
286775	169533
286775	29670
286775	436338
286775	396659
286775	474217
286775	229352
286775	162329
286775	228060
286775	41666
286775	419404
286775	241955
286775	266894
286775	372475
286775	3063
286775	81689
286775	460103
286775	100763
286775	312261
299355	82342
299355	480297
299355	450319
299355	54420
299355	442795
299355	476889
299355	351062
299355	420919
299355	309476
299355	88954
299355	313846
299355	46026
299355	54385
299355	208076
299355	234849
299355	77457
299355	447280
299355	46499
299355	252870
299355	410906
303297	15001
303297	45741
303297	412700
303297	319883
303297	83183
303297	122730
303297	461451
303297	379473
303297	244898
303297	255291
303297	12019
303297	480494
303297	115690
303297	242484
303297	51991
303297	203470
303297	128121
303297	29475
303297	96858
303297	188400
309796	413312
309796	437789
309796	211091
309796	273007
309796	476514
309796	152069
309796	347008
309796	453004
309796	459161
309796	143435
309796	295851
309796	451806
309796	478603
309796	383571
309796	430512
309796	139058
309796	284410
309796	260140
309796	416815
309796	174799
322697	219824
322697	349500
322697	402447
322697	201333
322697	265220
322697	190312
322697	455990
322697	159510
322697	461012
322697	291320
322697	24311
322697	311219
322697	56531
322697	96319
322697	418016
322697	29604
322697	258528
322697	95615
322697	316688
322697	192772
358093	228304
358093	229090
358093	247957
358093	308626
358093	485648
358093	235630
358093	77075
358093	97788
358093	320839
358093	212551
358093	36451
358093	81029
358093	82715
358093	169161
358093	104692
358093	226424
358093	278963
358093	454215
358093	142504
358093	208038
367410	748
367410	231052
367410	365055
367410	130216
367410	116445
367410	16555
367410	168664
367410	396494
367410	455731
367410	192511
367410	270971
367410	313056
367410	427172
367410	277858
367410	43059
367410	335307
367410	389096
367410	282774
367410	146033
367410	221286
373991	343374
373991	172922
373991	417713
373991	53235
373991	213256
373991	442855
373991	295094
373991	21140
373991	297029
373991	61093
373991	289107
373991	151193
373991	50655
373991	394407
373991	267511
373991	252319
373991	396102
373991	41248
373991	257663
373991	474569
378273	84841
378273	420164
378273	108201
378273	128018
378273	103718
378273	102104
378273	167234
378273	64731
378273	427061
378273	336001
378273	29772
378273	106190
378273	234558
378273	349841
378273	402338
378273	86778
378273	53669
378273	24187
378273	14836
378273	270484
397450	72125
397450	316932
397450	51184
397450	395782
397450	136483
397450	118135
397450	187514
397450	233018
397450	27061
397450	331172
397450	240062
397450	34521
397450	8994
397450	230077
397450	440131
397450	372469
397450	214318
397450	193931
397450	305978
397450	280863
400484	230640
400484	287343
400484	150221
400484	227298
400484	368810
400484	51036
400484	471070
400484	175743
400484	214136
400484	330171
400484	216491
400484	57359
400484	365871
400484	31224
400484	444006
400484	401267
400484	266283
400484	271843
400484	240485
400484	258221
402272	306234
402272	158139
402272	180230
402272	408930
402272	162946
402272	374874
402272	16618
402272	118057
402272	380120
402272	72107
402272	204340
402272	187857
402272	417673
402272	148914
402272	170348
402272	330181
402272	33647
402272	243005
402272	41895
402272	34322
408519	163456
408519	437380
408519	189785
408519	20206
408519	195655
408519	395337
408519	224268
408519	268094
408519	156614
408519	189769
408519	11582
408519	470619
408519	233149
408519	362369
408519	223554
408519	91668
408519	317575
408519	279213
408519	479265
408519	455184
430604	101833
430604	466269
430604	197275
430604	384678
430604	110308
430604	459966
430604	320734
430604	383903
430604	146626
430604	373197
430604	65217
430604	469393
430604	144377
430604	129481
430604	333367
430604	453006
430604	407283
430604	341535
430604	301706
430604	313377
453004	209424
453004	413312
453004	211091
453004	334159
453004	401792
453004	295851
453004	476514
453004	383571
453004	273007
453004	478603
453004	423241
453004	259718
453004	238502
453004	376985
453004	33819
453004	432147
453004	152722
453004	78324
453004	451806
453004	94192
454748	312796
454748	111269
454748	66296
454748	435390
454748	482630
454748	164009
454748	78909
454748	79362
454748	303278
454748	34800
454748	142447
454748	229264
454748	332866
454748	341093
454748	474744
454748	182896
454748	125936
454748	241116
454748	376145
454748	347005
462743	382288
462743	477139
462743	443485
462743	450344
462743	181631
462743	92482
462743	172388
462743	455777
462743	263053
462743	120730
462743	238832
462743	312675
462743	121443
462743	210734
462743	245583
462743	124143
462743	443166
462743	455743
462743	275047
462743	351821
464543	410013
464543	448156
464543	143652
464543	244734
464543	293986
464543	133055
464543	231552
464543	411790
464543	6347
464543	141605
464543	396831
464543	280289
464543	185386
464543	357397
464543	71382
464543	309639
464543	464848
464543	417788
464543	208030
464543	301025
